Date,Close
12/1/2017 16:00:00,10.79
12/4/2017 16:00:00,10.44
12/5/2017 16:00:00,10.34
12/6/2017 16:00:00,10.21
12/7/2017 16:00:00,10.29
12/8/2017 16:00:00,10.25
12/11/2017 16:00:00,10.56
12/12/2017 16:00:00,10.66
12/13/2017 16:00:00,10.65
12/14/2017 16:00:00,10.67
12/15/2017 16:00:00,10.84
12/18/2017 16:00:00,10.94
12/19/2017 16:00:00,10.87
12/20/2017 16:00:00,12.17
12/21/2017 16:00:00,11.8
12/22/2017 16:00:00,11.6
12/26/2017 16:00:00,11.28
12/27/2017 16:00:00,11.22
12/28/2017 16:00:00,11.35
12/29/2017 16:00:00,11.17
1/2/2018 16:00:00,12.02
1/3/2018 16:00:00,13.53
1/4/2018 16:00:00,13.37
1/5/2018 16:00:00,13.83
1/8/2018 16:00:00,14.12
1/9/2018 16:00:00,14.4
1/10/2018 16:00:00,13.67
1/11/2018 16:00:00,13.45
1/12/2018 16:00:00,13.65
1/16/2018 16:00:00,13.81
1/17/2018 16:00:00,13.67
1/18/2018 16:00:00,13.25
1/19/2018 16:00:00,13.31
1/22/2018 16:00:00,13.28
1/23/2018 16:00:00,13.53
1/24/2018 16:00:00,13.25
1/25/2018 16:00:00,13.05
1/26/2018 16:00:00,13.43
1/29/2018 16:00:00,13
1/30/2018 16:00:00,12.58
1/31/2018 16:00:00,12.66
2/1/2018 16:00:00,12.9
2/2/2018 16:00:00,12.41
2/5/2018 16:00:00,11.86
2/6/2018 16:00:00,12
2/7/2018 16:00:00,11.75
2/8/2018 16:00:00,11.41
2/9/2018 16:00:00,11.61
2/12/2018 16:00:00,11.73
2/13/2018 16:00:00,11.77
2/14/2018 16:00:00,12.1
2/15/2018 16:00:00,12.12
2/16/2018 16:00:00,12.06
2/20/2018 16:00:00,12.11
2/21/2018 16:00:00,12.2
2/22/2018 16:00:00,11.91
2/23/2018 16:00:00,12.55
2/26/2018 16:00:00,12.58
2/27/2018 16:00:00,12.35
2/28/2018 16:00:00,12.14
3/1/2018 16:00:00,12.11
3/2/2018 16:00:00,12.36
3/5/2018 16:00:00,12.39
3/6/2018 16:00:00,12.44
3/7/2018 16:00:00,12.5
3/8/2018 16:00:00,12.89
3/9/2018 16:00:00,12.87
3/12/2018 16:00:00,12.82
3/13/2018 16:00:00,12.61
